url,question_title,question_text,followers,views,likes,topics1,topics2,topics3,topics4
https://www.zhihu.com/question/41260242,人体会产生多少种激素，各有什么作用？,"常见激素及其功能：
与激素类似的神经递质：


脊椎动物（人类）
种类 按成分分类 氨基酸衍生物激素 甲状腺素——甲状腺分泌
肾上腺素
5-羟色胺
多肽和蛋白质激素 垂体激素
生长激素
催乳激素
促卵泡激素
黄体生成素
类固醇激素 肾上腺皮质激素 皮质醇
性激素
睾酮素
脂肪酸衍生物激素（胺类） 前列腺素 在介导细胞增殖、分化、凋亡等一系列细胞活动以及调节雌性生殖功能和分娩、血小板聚集、心血管系统平衡中发挥关键作用
参与炎症、癌症、多种心血管疾病的病理过程
半衰期很短
神经递质 氨基酸类 兴奋性递质 谷氨酸
天冬氨酸
抑制性递质 γ氨基丁酸
甘氨酸
牛磺酸
单胺类 去甲肾上腺素
5-羟色胺（血清素） 抑制性神经递质
5-羟色胺水平较低的人群更容易发生抑郁、冲动行为、酗酒、自杀、攻击及暴力行为
能产生愉悦情绪的信使 抗抑郁药 乐观
女性大脑合成速率是男性的一半
增强记忆力
在大脑皮层质及神经突触内含量很高
多巴胺 关于幸福与快乐
VS内啡肽
神经肽类
胆碱类 乙酰胆碱 内向
由胆碱和乙酰辅酶A在胆碱乙酰移位酶（胆碱乙酰化酶）的催化作用下合成
内分泌",6,2,"​
 5", 现代医学, 医学常识, 健身增肌,
https://www.zhihu.com/question/46816263,半年或者一年健身下来你有了多大的变化？,总是在视频上看到健身三个月或者半年的小伙子有了翻天覆地的变化，，感觉有点不可思议，同样是天天一小时，坚持了三个月，我为什么达不到理想的效果？每天锻炼完…,1,0,"​
 21", 健身技术, 运动减肥, 健身增肌,
https://www.zhihu.com/question/27893484,一些大神级别的健身者都说拒绝回答伸手党的问题，那么如何才算不是伸手党呢？我这个行吗？,做过体测，教练给简单介绍了一下，我也找了个据说练的不错的健身者带过几天感觉不适合我对健身的理解，放弃了，自己学自己琢磨。 我想问问我应该怎么练，下面说…,1,0,"0
", 健身技术, 健身增肌, 囚徒健身（书籍）,
https://www.zhihu.com/question/47035158,长时间低强度有氧和短时间中高强度有氧(假设总热量消耗相同)，哪种对于增肌期怕掉肌肉的人来说更加安全？,我们知道 低强度有氧脂肪供能比例会比较高 但缺点是在持续时间相同的情况下 由于强度低 所以消耗的总热量并不比中高强度的有氧多 所以我们不能简单的说：低…,3,5,"​
 1", 运动减肥, 健身与减脂, 健身塑形, 健身增肌
https://www.zhihu.com/question/50591451,健身增肌能每天都练吗？,我刚开始健身1个月，按肩/胸/背这个顺序三天一循环，腹肌每天都练，一共1~1.5h，因为不方便所以都是在家举哑铃，做腹肌撕裂者。 看网上说要隔天练，但…,2,3,"​
 5", 锻炼, 肌肉, 健身技术, 健身增肌
https://www.zhihu.com/question/33562727,弱鸡怎么炼成肌霸？三问,怀着各类牛逼XX的科学梦想，终于成就了邪恶博士类大反派的身材。 身高183体重55kg，已哭晕在办公室！ 目前决心锻炼了，主要是尽快增肌，LZ还是比较…,3,5,"0
", 增肌, 健身增肌,,
https://www.zhihu.com/question/36007260,女生坚持健身是种怎样的体验？,是不是需要先来张健身照镇楼？ [图片] 前不久练完肩拍的 充血了… 很久前一个朋友问我 你经常锻炼 要是停止了 身材岂不是瞬间变到解放前？ 然而 我告…,9,0,"​
 108", 健身器械, 健身塑形, 健身增肌,
https://www.zhihu.com/question/47487575,初级健身增肌需要分化训练吗？,健美书上告诉我们在初级阶段训练一周三次，每次锻炼所有部位，每个部位做一个黄金动作（热身一组+正式训练3-4组）。而达到了中级和高级训练（参加比赛）阶段…,4,7,"0
", 健身塑形, 健身增肌,,
https://www.zhihu.com/question/32174991,强壮的人为什么有腹肌的却不多？,人家不是没有腹肌，人家腹肌强壮的多，只是不显露， 大块头强壮又有明显腹肌线条的只有类似健美运动员， 这需要专门的减脂训练，不过这种训练对 力量表现木有鸟用，除了比赛过磅，人家根本就不乐意练减脂,1,9,"​
 1", 健身标准, 健身增肌,,
https://www.zhihu.com/question/36651481,健身增肌后对样貌改变有多大？,不多说了，自己看吧，感觉变的精神了些～,2,8,"0
", 成长, 样貌, 健身增肌,
https://www.zhihu.com/question/42714594,弱弱的问一下，深蹲的话半蹲和全蹲有啥区别?,"半蹲：大腿高于膝盖水平角度
深蹲：大腿低于膝盖水平角度
全蹲：上肢在不弓背变形的情况下，下蹲的最深角度
半蹲可以说是孤立训练股四头肌，臀大肌主要靠伸髋的角度决定，所以半蹲对于臀大肌的刺激非常轻微。所以想要翘臀还在半蹲的女生赶紧停下来吧，不然你只会练成这样强壮的股四头肌。
深蹲是我们最熟悉的一个蹲法，基本上健身房看到的都是深蹲，但很多人对于深蹲和全蹲区分不开， 深蹲被称为“动作之王”，可见深蹲在健身的地位，很多没有健身过的人肯定也听过“不深蹲、无翘臀”这样的说法
但深蹲其实并不是翘臀最好的动作，深蹲参与最多的还是股四头肌，为了翘臀练深蹲，效果会差强人意。
全蹲对于臀部刺激更大，蹲的越深，你的臀大肌伸展越大，所以如果想要主练臀部，我们可以用全蹲
但是，我们要注意，全蹲对核心力量要求更高，同时你的髋关节要足够灵活，不然容易造成椎间盘突出，同时全蹲的膝盖是最靠前的，如果你过度要求膝盖，就会对你的腰椎造成非常大的压力！
以上3种蹲法，除非是对应的肌肉训练外，最好的方式是深蹲为主，全蹲和半蹲为辅，这样才能",4,8,"​
 2", 健身标准, 健身增肌,,
https://www.zhihu.com/question/38758050,健身后肌肉酸痛，是否可以继续健身？ ?,每次健身后，第二天第三天都会感到锻炼的部位肌肉酸痛，有时候痛我也会继续去健身，好像也没多大后果，大楷一周时间就基本适应了，酸痛感消失。 但是我想知道健…,6,7,"​
 4", 健身塑形, 健身增肌,,
https://www.zhihu.com/question/31991546,增肌已经有段时间，效果明显，，但是偏偏肚子也跟着一起大，有同样情况的人吗？,肚子是比较容易堆积脂肪的部位，起初有点大不在意，现在比胸大-_-||但是没有赘肉，无下垂，也有做卷腹，每周评论2次，强度也够大，能酸上个3天，有氧自知…,1,1,"​
 20", 运动, 运动减肥, 增肌, 健身增肌
https://www.zhihu.com/question/40498908,健身如何补充维生素？,1:健身增肌需要补充那些维生素，怎么吃 2:吃善存之类的多维片，还要额外补充维生素b吗？ 3:增肌时脸上冒痘和维生素有关吗？,1,1,"​
 4",,,,
https://www.zhihu.com/question/45635332,健身后高GI食物摄入带来的增肌促恢复的增益效果和因此对健康产生的不利因素相比是利大于弊还是弊大于利？,喜欢健身并且经常学习相关知识的人都知道，一般在健身后都是建议蛋白质与高GI的食物，如：葡萄糖，蜂蜜，含糖运动饮料甚至食糖和糖果同时摄入的(如果训练的时…,3,6,"​
 5", 运动减肥, 健身与减脂, 健身塑形, 健身增肌
https://www.zhihu.com/question/42066734,肌酸对于氮泵和支链氨基酸有什么差别？,目前了解的是支链氨基酸具有缓解肌肉分解并加速肌肉合成的效果。氮泵具有刺激泵感，强化肌肉充血的效果。之前有说肌酸就是效果弱化的氮泵。可是刚才看到有人说，…,9,3,"​
 1", 健身指导, 健身与减脂, 健身补剂, 健身增肌
https://www.zhihu.com/question/46868972,请问大神能否从图片中判断出体脂含量？应该怎样有效的降低体脂？,[图片] [图片] 应该降低到多少的体脂我的腹肌才会显露出来？腹肌真的是有的。谢谢各位健身届的大神啦！,8,2,"​
 1", 健身技术, 健身与减脂, 健身塑形, 健身增肌
https://www.zhihu.com/question/50151449,健身小白，上半身肌肉少得可怜，请了一个月私教，基本上是隔一两天去一次，没有什么效果，怎么破？,"新人真是勤勉啊~这样的问题，居然写这么长。。。
我真是怠惰
啊~


遇到这样的问题~
我一般都是回复一句~才练一个月你想怎样？
增肌以年为单位。
而且~一年不会张多大~可观的肌肉5年起步。",3,7,"0
", 健身标准, 健身技术, 健身塑形, 健身增肌
https://www.zhihu.com/question/43917099,怎样才能把增肌餐做得多样好吃？比如鸡胸肉牛肉和鸡蛋？,最近我家先生在减肥健身，需要吃大量的鸡肉牛肉和蛋蛋，我希望助他一臂之力，也能让减肥快乐一点，同时改善一下我们家的饮食习惯，希望各位大神给些建议和菜谱，…,2,0,"0
", 健康膳食, 运动减肥, 健身与减脂, 健身增肌
https://www.zhihu.com/question/28481163,健身一直吃水煮餐，会缺盐吗？需要刻意吃盐吗？,健身半年，之前一直正常餐饮，只是会额外喝一些蛋白粉。现在突然决定开始控制饮食、摒弃中餐。在美国这边超市里买的各种蔬菜、土豆和鸡胸肉，早上会吃燕麦和牛奶…,4,7,"​
 2", 健康膳食, 健身技术, 健身增肌,
https://www.zhihu.com/question/32298056,哑铃飞鸟胸部如何发力？,飞鸟感觉不到胸部在发力,5,7,"0
", 增肌, 健身增肌,,
https://www.zhihu.com/question/32146970,不少健身的人都喜欢在冬天增重，体脂达到20以上，夏天再刷脂。这样会比保持10%的体脂更容易长肌肉吗？,冬天人的代谢倾向于合成，这个时候增肌增重的效果好，减脂的话反而浪费了增体重的好时间，除非你比赛是春天就有,6,1,"0
", 健美, 健身增肌,,
https://www.zhihu.com/question/34209230,跑步是否真的会消耗肌肉？俗称杀肌?,一直都在健身，时间长了觉得上身线条很好看，然后想试试室外运动，一试就一发不可收拾，爱上了跑步恰，由开始的跑三公里，到五公里，十公里，本周跑了次十七公里…,4,7,"​
 25", 跑步, 健身技术, 科学跑步, 健身增肌
https://www.zhihu.com/question/50703889,威尔士健身凭良心说在上海好吗？私教值得请吗,健身小白，需要增肌，表示住所附近也就只有威尔士看上去更高端一点，已经办了两年卡半卡，私教给我感觉特别好，打算买私教的课了，可是在网上看到黑威尔士的人挺…,4,7,"​
 3", 健身房, 健身增肌,,
https://www.zhihu.com/question/31941530,女生减脂期怎么吃？可供选择的食材如下：？,食材有：鸡蛋；燕麦片，薏仁，黑米，小米等杂粮；脱脂牛奶（可做酸奶）；桃子，西瓜，香蕉等水果；紫薯，土豆；青菜等蔬菜；鸡胸肉,8,0,"0
", 运动减肥, 健身指导, 健身与减脂, 健身增肌
https://www.zhihu.com/question/27107751,健身可以让松弛的的皮肤变紧致吗？原理是什么？脸上的呢？,身上脸上皮肤都松弛。33岁，怕减脂后更松,7,2,"​
 27", 减肥, 增肌, 健身增肌,
https://www.zhihu.com/question/40609613,人的肌肉是不是通过锻炼就可以分块控制紧绷放松？,有人的耳朵会动，是因为头皮会紧绷放松，我的这个可能厉害一点，我可以一边耳朵动而另一边不动。小时候我也是只会两边一起的，不知什么时候就升级的。我这个右腿…,2,0,"0
", 运动人体科学, 健身增肌,,
https://www.zhihu.com/question/41500636,如何使自己能穿出衣服的质感？,"本人现在大二，高158cm,体重74斤。皮肤所不说黑但偏暗(黑瘦小)。怎么吃也不胖，小骨架，遗传。给人的感觉是可爱一类的吧。朋友说无论我穿什么都是村姑…",7,6,"​
 2", 气质, 女装搭配, 健身增肌,
https://www.zhihu.com/question/42865992,蛋白粉和增肌粉有什么区别？,什么牌子的增肌粉好？增肌粉和蛋白粉又有什么区别？ 我是一个很瘦的瘦子182高 60公斤 想开始锻炼长壮！ 能有什么方法长壮增重吗？,7,2,"​
 33", 健身指导, 健身增肌,,
https://www.zhihu.com/question/32155959,康比特增肌粉，确实来说，科学吗，只是在蛋白粉上加了碳水，效果大吗？,看了一些关于蛋白粉的问题，发现国外很少有增肌粉，都是喝各种不同的蛋白粉,3,6,"​
 1", 健身标准, 健身技术, 健身补剂, 健身增肌
https://www.zhihu.com/question/37990386,健身真能使屌丝变潮人吗？你身边有没有这样的案例？,每每去健身房，总会有些会籍教练自豪地拿出一本相册，告诉我这是某某会员，通过健身成功甩掉一身肥肉，变成了时尚达人。说得神乎其神。 我身边倒是有这样的例子…,1,2,"0
", 身材比例, 屌丝（网络用语）, 减肥方法, 健身增肌
https://www.zhihu.com/question/42777544,Myprotein这个牌子的健身补剂怎么样？,请大神指点，关于补剂的品牌问题。某宝上同种类的补剂品牌繁多，而且多为进口品牌，哪些牌子效果比较好，质量过关，对身体负担小？,8,1,"​
 15", 健康膳食, 健身技术, 健身补剂, 健身增肌
https://www.zhihu.com/question/35447284,健身吃增肌粉有副作用嘛？,我挺瘦的，180的身高只有60kg，想长胖最近也在一直健身，吃增肌粉好不好呢。。。,2,0,"​
 13", 健身, 健身技术, 健身补剂, 健身增肌
https://www.zhihu.com/question/32144541,如何看待郑多燕发福？,如何看待郑多燕发福,9,8,"0
", 健身教练, 健身标准, 健身补剂, 健身增肌
https://www.zhihu.com/question/37993735,有什么增肌零食推荐？,本人学生党，想找一些能在课间吃的零食，健康，高蛋白，易携带。,2,0,"​
 6", 健康膳食, 增肌, 健身增肌,
https://www.zhihu.com/question/28617472,杠铃卧推比哑铃卧推好在哪里？为什么大家都先推荐杠铃而非哑铃呢？,看到增加胸肌维度的文章一般都是先推荐杠铃卧推，没有杠铃才推荐哑铃，我个人感觉哑铃比杠铃更灵活，不知道杠铃的好处都有啥？能否用哑铃取代杠铃呢？,1,8,"​
 1", 身体健康, 健身器材, 健身增肌,
https://www.zhihu.com/question/46920965,瘦子如何避免在增肌过程中得气胸？,我身高178体重50，属于那种瘦长型的人，今年24岁，想通过健身来达到增肌的目地，但是最近逛论坛的时候，发现我这种体型的人，很容易的气胸，也发现有很多…,3,1,"​
 8", 气胸, 健身增肌,,
https://www.zhihu.com/question/42893090,练肌肉是一天练一个部位好还是几个部位？,我是菜鸟，想减脂增肌，不知道增肌方面是每天练一个部位几天一个循环好，还是一天练几个部位好一点。,3,1,"​
 4", 肌肉训练, 增肌, 健身与减脂, 健身增肌
https://www.zhihu.com/question/48933972,增肌期间用不用停止打篮球，怎样控制两者？,"本人178cm,120斤，上几天开始增肌，但是本人酷爱打篮球。每天都能打两个多小时，流特别多汗，看帖子说有氧运动消耗脂肪。求建议，用不用停止打篮球？？…",6,1,"​
 3", 篮球, 增肌, 健身增肌,
https://www.zhihu.com/question/32147502,对于健身增肌，锻炼后吃植物蛋白还是吃动物蛋白？哪个更容易吸收？,健身 增肌,1,2,"​
 1", 健身补剂, 健身增肌,,
https://www.zhihu.com/question/41909613,减肥健身应该注重什么部位，才能达到真正的肌肉锻炼而不仅仅是徒有其表？,前几年流行练人鱼线、马甲线，于是每天都在疯狂的腹肌撕裂，后来马甲线是有了，发现体型总的来说不太匀称。有想过调整训练部位，但总是在徒有其表的道路上越走越…,1,3,"0
", 锻炼, 健身与减脂, 健身增肌,
https://www.zhihu.com/question/47969816,练了三四个月胸肌变化不明显是什么原因？,去健身房有三四个月了，每周大概3次，每次锻炼杠铃卧推大概做4组15kg，但是每次锻炼完胸部并没有什么明显的酸痛感，感觉变化也不大应该怎么办？？？ [图…,5,0,"​
 2", 男性, 肌肉, 增肌, 健身增肌
https://www.zhihu.com/question/43193847,怎样减脂的同时保持基础代谢与肌肉量，如何减肥少掉／不掉肌肉？,减肥运动加控制饮食40天瘦了8斤，脂肪减掉6斤，肌肉掉了2斤，基础代谢掉了一百多卡。感觉饮食控制有些过狠，经常感觉很饥饿，这样健康吗？ 还有怎样能减脂…,8,2,"​
 27", 减肥, 增肌, 健身与减脂, 健身增肌
https://www.zhihu.com/question/41508758,臀部相对来说好练吗？一般情况下练多久可以出效果？,相对于胸肌，腹肌，背部，肱二头肌来说，臀部的练习是难还是易？,6,6,"​
 1", 健身标准, 健身指导, 健身塑形, 健身增肌
https://www.zhihu.com/question/24942809,运动中补充碳水化合物可以用白糖水来代替吗？,健身中补充碳水化合物可以用自制的糖水来代替吗？100毫升水8g糖2g盐。葡萄糖是单糖白砂糖是多糖。可以用白糖代替葡萄糖做运动饮料嘛？,2,8,"0
", 饮食, 健身增肌,,
https://www.zhihu.com/question/31575490,蛋白粉到底怎么冲？,最近健身打算开始磕粉，发现蛋白粉（Whey protein）太难冲开，总是结块…凉水温水都试过，摇也摇了，到底怎么才能冲开？多谢！ [图片] [图片]…,9,0,"​
 20", 蛋白粉, 增肌, 健身增肌,
https://www.zhihu.com/question/35404261,关于健身一天两练的训练计划，饮食，补剂的问题？,本人初级健身过渡到中级的小菜鸟一只，现在大四，时间充裕准备一日两练，但是身边并没有相关的信息能供我参考，希望知乎大神们给我一些建议：现在准备的计划是：…,4,3,"​
 6", 健身技术, 健身指导, 健身补剂, 健身增肌
https://www.zhihu.com/question/43990420,减脂对外貌的变化？健身100天的效果？,坚持健身100天的效果,3,3,"0
", 减肥, 健身与减脂, 健身增肌,
https://www.zhihu.com/question/42930626,胳膊手臂如何增肌?,器械只有一对郑多燕健身操那种的小哑铃，是女生，需要想让自己力气大些，(好保护自己)，胳膊很瘦没有赘肉，基本上就像是去了皮就剩骨头了的那种。(可不是骷髅…,1,8,"0
", 无器械健身（书籍）, 健身增肌, 囚徒健身（书籍）, 手臂肌肉
https://www.zhihu.com/question/34058761,为什么壮汉（Strongman）训练没有像健美，或力量举训练那么流行？,"首先，力量举并不是很流行，虽然比壮汉流行度高多了。
其二，竞技体育 的训练方法普及到大众的路径是：职业（专业）选手==业余选手===狂热粉丝-===普通练习者===入门大众。 而壮汉运动的这条传播链是断的，为什么呢？ 因为比赛门槛太高了。比如 ASM的 700磅深蹲耐力赛，700磅啊兄弟，差不多吕小军深蹲的极限水平了，吕小军什么水平，什么高度，他只能一次，人家是耐力赛。这种门槛高到什么程度，可想而知。大家喜欢看，但参于度极低。
其三，虽然训练方式 非常利于人们日常生活中的力量素质，但是，场地器材要求要比健美，力量举高多了。",3,1,"0
", 健身技术, 健身增肌,,
https://www.zhihu.com/question/31842675,瘦子健身一直选择增肌粉还是该换蛋白粉？,我是一个体质偏瘦的人，不！应该是很瘦。我182cm只有60kg，然后我坚持了半年的健身一直都吃增肌粉，也确实长了20斤。我想问是不是我需要一直服用增肌…,3,0,"​
 285", 健身, 增肌, 增肌粉, 健身增肌
https://www.zhihu.com/question/34548410,健身房有哪些奇葩逗逼？,顺便求推荐几本运动营养方面的好书,3,1,"​
 18", 健身教练, 营养, 增肌, 健身增肌
https://www.zhihu.com/question/32072461,"如何评论MTG公司发布的健身产品Abe FIT,Body Fit (SIXPAD) ?",大牌球星助阵： MTG 联合C罗发布最新健身设备 SIXPAD_新品 [图片] [图片],7,2,"0
", 锻炼, 健身增肌,,
https://www.zhihu.com/question/43119727,想问一下增肌粉是肌肉科技还是康比特好？,"理性的分析一下，这两个品牌我都用过，有说错的地方还请各位包含~欢迎各位交流
先申明本人不是托，所以内容均是本人中肯，客观的看法，希望能给使用知乎的健身朋友提供正向的帮助，帮助大家增长知识，减少错误观念，少走弯路。
看了这个帖子下面很多的回答，有的客观，有的不客观，无论出于什么目的，大家都有发言的权力，但是也希望大家不要被错误的言论所误导~~以下分析只针对产品，不针对品牌，喷子勿扰！
1，蛋白含量
首先康比特的蛋白含量高这是毋庸置疑的。康比特每100g里面有50g，肌肉科技只有12g，如果说同等价格的话肯定是买康比特划算，蛋白含量比肌肉科技高出4倍，因为蛋白质是里面最贵的成分，也是肌肉合成最重要的成份，这就是所谓的性价比高，这个真的是没法黑的，活生生的现实。
2，推荐量的使用
先说肌肉科技，我也是后来才慢慢发现的问题，一开始听教练推荐就用的肌肉科技，毕竟一开始小白一个啥都不懂，后来才知道他是卖粉的，肌肉科技的粉利润高，个人总结是因为含量低，成本低，所以留给经销商中间价格就高一些，大家都愿意卖",5,3,"0
",,,,
https://www.zhihu.com/question/37991846,这是斜方肌过大嘛？这样的耸肩严重吗？,如图，我不算胖，170厘米100斤。就是脖子这里锁骨以上凸出来一块肉…天天拉伸，练习各种防止耸肩的肌肉，背阔肌也努力练了，完全没用啊… [图片],5,7,"​
 3", 健身指导, 健身增肌,,
https://www.zhihu.com/question/33512536,健身增肌是大重量低次数好还是中等重量多次数好？,拿卧推举例子，我能60公斤推5组6-8次，也可以40公斤推5组12次，哪个增肌减脂的效果好啊？,1,7,"​
 5", 肌肉, 健身增肌,,
https://www.zhihu.com/question/32135640,关于P90X、P90X2、P90X3的比较？,刚刚刷完Insanity，想换一套增肌的，看到网上推荐P90X系列的，想问一下，有小伙伴完整刷过P90X、P90X2和P90X3没？这三部有什么不同？…,5,5,"​
 2", p90x, 健身增肌,,
https://www.zhihu.com/question/47739413,被健身房的私教说再练下去就废了，然后推荐你高价课程是一种怎样的体验?,我居住在一个五线城市，最近买了一张健身年卡，以前的自己练过武术和跆拳道，健身上也就是自己做做俯卧撑，单双杠，最近想好好练练肌肉就办了一张卡。 昨天晚上…,2,0,"0
", 运动, 健身教练, 健身增肌,
